-2.2096836087667744e-05,-5.184778420306725e-06,-1.7993614325279817e-05,-5.371543542419906e-06,1.6777628859213972e-05,1.7620600602131558e-06,0.8848579144115598,0.348964748991772,0.16162336300383862,-0.47511289449249094
9.028161013025028e-06,2.9696570821141645e-06,-2.3375825514121734e-05,1.936903405513924e-05,-1.502335695788701e-05,5.572104379832751e-06,1.0579428822572428,-0.525532937234048,-0.790056466481224,-0.3033387099796985
2.3162998410002198e-05,2.047082930285295e-06,1.2894954459906454e-05,8.890417600034708e-06,-4.87212427013606e-06,-1.5196260437794274e-05,0.9875950466412111,0.04486286335672207,0.6600224275357145,-0.18536545287487738
2.4343293435584988e-06,-1.5492578443598555e-05,-2.2908234366660097e-05,2.309223447893985e-05,-4.344967846093392e-06,5.392334355139644e-06,0.9955458401501782,-0.23753578683431187,-0.703393954880458,0.4504557413636945
-5.824471054644981e-06,1.8257914481692528e-05,1.265109681047321e-06,9.85714368759014e-06,2.412269327559177e-06,1.0567969877040078e-05,1.0402549630928841,0.5147992701852995,0.20067209808297237,-0.5259785548463727
2.3320319061811582e-05,-2.0096116561685012e-05,3.7722847290343093e-06,-5.861306789808849e-06,-9.364575002472113e-06,-1.3653276473645508e-05,1.0318806665522335,0.3219636307220821,0.3080171331700998,-0.3494822044841116
1.217549273912049e-05,-1.4397284236563197e-05,5.66157193278677e-06,-1.0924584526324149e-05,-8.74420845294301e-06,1.2574855785475037e-06,1.1805476876297147,0.08102008617256984,-0.1990847384974027,-0.6805069482284407
1.3612755969179841e-05,1.180863230567241e-05,4.744443406453485e-06,-4.580772077996046e-06,3.83903961082564e-06,3.588013138461329e-06,0.83843299221145,0.06955991013870277,-0.20323626917881643,0.3062614710258327
-1.5181610161627764e-05,2.4443429452838457e-05,-2.2701947146148354e-05,5.940407669800689e-06,-2.0957415923273673e-05,-2.6537638696802474e-05,0.928953653827425,-0.8370511282960563,-0.400302631221522,0.12875613517026152
2.466734061928284e-06,1.3434493083781688e-05,1.5686612828849402e-05,8.261744917914685e-06,1.1879530776282136e-05,-1.1473158904102187e-05,0.9130892104635747,-0.7869949926841653,0.3649684543668176,-0.1888144244594594
8.625496552332363e-06,1.6007098602282343e-06,7.896896683701273e-06,-3.7154357351478663e-06,1.1047798767736624e-05,1.8188357120388492e-06,1.0232066809358873,-0.6053001716073867,-0.3231982817702036,0.7266602927609547
2.100116540499288e-05,2.5262491072805585e-06,2.405241424555855e-06,-1.4684196898206237e-06,-5.222410570154849e-06,1.8306534379894217e-05,0.924032135385683,0.12975714799760352,-0.8560827532136709,-0.23381146750510318
1.1944485148806365e-05,-2.161134469762799e-05,4.381190713740062e-06,-1.7838425018402574e-05,-1.0870127655738844e-05,-4.986606243017296e-06,1.0131702541565355,0.2470781849718946,-0.02956055244540101,-0.8194267801614142
-4.601172975885381e-06,7.529954434506504e-06,-2.0550939069061293e-05,-1.8032069270780402e-05,8.437007544484406e-06,7.1285770304342015e-06,1.143185152128865,0.45394001222360436,0.8064094616388897,0.193838830317002
-1.1913182469253343e-05,-9.625638254174362e-06,1.1907784606027314e-05,-7.266488597200578e-06,1.230704063128496e-05,2.6785936748327433e-06,0.9593143020739652,-0.4578786102229051,-0.1451148923437412,-0.5753895554554608
1.9088654895818667e-05,7.898177990530492e-06,2.497645084479365e-05,-6.108587915084901e-06,1.7019890759456394e-05,-7.13528118806459e-07,0.8607559320272266,-0.4099941027718183,-0.13226066968742978,0.35516872414126344
-5.681949716353434e-06,-1.2181192135655179e-05,1.8731310749116164e-06,4.1699913499133825e-06,-1.4340675509870689e-07,1.1716647182025945e-05,0.9768200597349,-0.7734731046938448,0.40387944218930205,0.2802248070810053
-2.1467449958271736e-05,1.6168700737919454e-05,3.0845618917809195e-06,-1.1322059293416227e-05,-1.730879557816325e-05,1.1932000660844853e-05,1.0624363469705933,0.33659116985515625,0.30230692406621906,0.7579176527321438
1.5417715670109124e-06,1.975420595582457e-05,-5.93754934190559e-07,2.763767145831861e-06,-7.486143866674465e-07,-1.7729848741031228e-05,1.0862440499771364,-0.8924194121050608,0.06538703754112074,-0.14187312961458987
-1.0177914980423658e-05,-1.2719754323248529e-05,-1.3016103483390602e-05,1.1864861221519979e-05,-1.1367373288531812e-05,1.8308587354146248e-06,1.165664850156444,-0.39385134659408216,-0.3123266051305119,0.6131868281661281
-9.112657585381269e-06,-2.4232316917951125e-05,2.3095073600699183e-05,-1.6838250035354458e-05,2.1958499549447014e-05,1.6395882505618172e-05,1.1318457567273337,-0.7514309088825448,-0.19895726393540947,-0.5052474933712462
7.534071687871079e-07,8.029248409017068e-06,-2.205375470479537e-06,7.129509349546161e-06,-1.7529964043948407e-06,-3.946638680634534e-06,0.9083395303608259,-0.5086479226898409,-0.1824004987820066,-0.8378427744462615
-2.2035642410841308e-05,4.083792637420382e-06,2.305281630972606e-05,-6.483923582562029e-06,-1.684411742334186e-05,-3.2139040094641926e-06,1.1113519674128642,0.3629553669148029,-0.21311556872390636,0.38469375492566105
-1.842928033523593e-05,-1.2856134255775544e-06,4.779252575925462e-06,2.138654949890863e-06,-1.5773814589959725e-05,4.003731440946084e-06,0.9739787396716759,0.1928962851827718,0.2307046947889766,0.8058868415885638
-1.0534773994589792e-06,2.916196217570045e-06,-1.8377718395276373e-05,1.2413438751379288e-05,-4.7404428685370405e-06,-1.463801879992646e-06,1.1007309639269887,-0.2630950365205934,-0.6612055749725285,-0.08983925415199434
-2.067233163602888e-05,-7.263343960146174e-06,-1.3170065609680377e-05,-2.3449043459744227e-06,-1.4092085769285325e-05,1.1452509867686952e-05,0.9091779139585755,-0.41125599139307284,0.40950466041160805,0.41968257538708
8.776766189007844e-06,-1.3884786238815845e-05,-7.300360785336581e-06,4.8683425054839395e-06,8.115688295458241e-07,4.3093547164821365e-06,0.9074786582658995,-0.16684419135215867,-0.2270493187872643,0.23124594841049884
9.097453890227772e-06,1.1364363009391113e-05,3.7426393465470983e-06,7.313739825185847e-06,-1.8365188975038816e-06,-1.2201427701560463e-05,0.9381790981015679,-0.5833399618430608,0.6124945159960633,-0.4418543957039349
1.6459478492504377e-05,8.438068607164247e-06,1.7720602125495727e-05,4.437370862913482e-06,-9.642266968641943e-06,4.6980908829425043e-07,1.1907185806504077,0.26645585384844916,0.10805711056212663,-0.2989468226970333
-2.3402803440394988e-05,3.631379334391565e-06,1.9021215240938035e-06,1.3885917952958133e-06,1.4082869250951758e-05,-9.801318836068294e-06,1.128926062897029,-0.1105049677728569,-0.40166270693557915,-0.5927783570273654
-2.0276784431437863e-07,-1.78177367612163e-05,1.5001230348840721e-05,-7.523245328290207e-06,-3.6060839889594597e-06,-4.384822175380124e-06,0.8532765128928701,0.24370723412979456,-0.2096527237594069,-0.24572124869660505
-2.495456294302334e-05,1.3684990628406572e-05,-1.422098915889079e-05,-1.7675786366339364e-05,-2.1147591420972094e-05,1.0666412254596389e-05,0.8745859353687301,-0.15289757705418083,0.5112818121808046,0.7603113177571538
2.3059555848975985e-05,2.4640114496909164e-05,-7.415313627993675e-06,-1.2381170007576907e-05,7.322710849795196e-06,-1.4169575660564772e-05,1.1684124103734974,-0.24696235431338975,0.3505876273942026,0.39697270065777035
